Text,Product_Name,Product_Start,Product_End,Price_Name,Price_Start,Price_End,Promotion_Type,Promotion_Start,Promotion_End,Marketplace_Name,Marketplace_Start,Marketplace_End
Aku mencari kaos berkendara yang breathable dan anti-keringat. Aku menemukan kaos berkendara merk Rev'it di toko perlengkapan motor online dengan harga Rp500.000. ,kaos,12,15,500.000,154,160,,,,toko perlengkapan motor,108,130
Aku ingin membeli jaket hujan yang tahan air dan mudah dibawa. Aku menemukan jaket hujan merk Dainese di toko perlengkapan motor terdekat dengan harga Rp800.000. ,jaket,18,22,800.000,153,159,,,,toko perlengkapan motor,105,127
Aku mencari sarung tangan motor dengan teknologi touchscreen yang memudahkan penggunaan smartphone saat berkendara. Aku menemukan sarung tangan merk Held di toko perlengkapan motor online dengan harga Rp600.000 dan juga ada harga promo potongan 20%,sarung tangan,12,24,600.000,203,209,potongan 20%,236,247,toko perlengkapan motor,157,179
Aku ingin membeli jam tangan mewah untuk tampilan yang elegan. Aku menemukan jam tangan merk Michael Kors dengan harga Rp2.500.000 di toko perhiasan terkemuka. Ada promo best deal dengan diskon 30% yang membuat harga menjadi Rp1.750.000.,jam tangan,18,27,1.750.000,227,235,diskon 30%,187,196,toko perhiasan,134,147
"Aku mencari tas selempang yang trendi dan fungsional. Aku menemukan tas selempang merk Coach dengan harga Rp1.800.000 di toko fashion terkenal. Ada promo best deal dengan beli 1 gratis 1, jadi aku mendapatkan dua tas dengan harga tersebut.",tas,12,14,1.800.000,108,116,beli 1 gratis 1,171,185,toko ,121,125
"Aku ingin memiliki anting-anting berlian yang mewah dan memikat perhatian. Aku menemukan anting-anting merk Tiffany & Co. dengan harga Rp5.000.000 di butik perhiasan eksklusif. Saat ini ada promo best deal dengan diskon 20%, sehingga harganya menjadi Rp4.000.000.",anting-anting,19,31,4.000.000,253,261,diskon 20%,213,222,butik ,150,155
"Aku mencari kalung berliontin yang cantik dan elegan. Aku menemukan kalung merk Pandora dengan harga Rp1.200.000 di toko perhiasan terkenal. Saat ini ada promo best deal dengan diskon tambahan 10%, membuat harga menjadi Rp1.080.000.",kalung,12,17,1.200.000,103,111,diskon tambahan 10%,177,195,toko perhiasan,116,129
Aku ingin membeli kacamata hitam yang stylish dan melindungi mata dari sinar UV. Aku menemukan kacamata merk Ray-Ban dengan harga Rp1.500.000 di toko fashion ternama. Ada promo best deal dengan potongan harga 20% hanya untuk hari ini.,kacamata,18,25,1.500.000,132,140,potongan harga 20%,194,211,toko ,145,149
"Aku mencari gelang emas yang simple namun elegan. Aku menemukan gelang merk Swarovski dengan harga Rp800.000 di butik perhiasan terkenal. Ada promo best deal dengan pembelian minimal Rp1.000.000, aku mendapatkan diskon 30% untuk semua produk perhiasan.",gelang,12,17,800.000,101,107,diskon 30%,212,221,butik perhiasan,112,126
"Aku ingin membeli topi dengan desain unik dan kekinian. Aku menemukan topi merk Brixton dengan harga Rp500.000 di toko fashion streetwear. Ada promo best deal dengan beli dua gratis satu, jadi aku mendapatkan tiga topi dengan harga tersebut.",topi,18,21,500.000,103,109,,,,toko fashion,114,125
"Aku mencari ikat pinggang kulit asli yang tahan lama dan bergaya. Aku menemukan ikat pinggang merk Gucci dengan harga Rp2.000.000 di butik desainer terkenal. Saat ini ada promo best deal dengan diskon 40% untuk koleksi aksesoris, termasuk ikat pinggang ini.",ikat pinggang,12,24,2.000.000,120,128,diskon 40%,194,203,butik desainer ,133,147
Aku mencari set panci yang berkualitas dan tahan lama. Aku menemukan set panci merk Tefal dengan harga Rp900.000 di toko peralatan dapur terkenal. Ada promo best deal dengan potongan harga tambahan sebesar Rp100.000.,set panci,12,20,900.000,105,111,,,,toko peralatan dapur,116,135
Aku ingin memiliki rice cooker yang praktis dan hemat energi. Aku menemukan rice cooker merk Panasonic dengan harga Rp500.000 di toko elektronik online. Saat ini ada promo best deal dengan cashback 10% jika menggunakan kartu kredit tertentu.,rice cooker,19,29,500.000,118,124,cashback 10%,189,200,toko elektronik,129,143
Aku mencari mesin cuci yang efisien dan ramah lingkungan. Aku menemukan mesin cuci merk LG dengan harga Rp3.000.000 di toko elektronik terpercaya. Ada promo best deal dengan gratis pengiriman ke seluruh wilayah.,mesin cuci,12,21,3.000.000,106,114,,,,toko elektronik,119,133
Aku ingin membeli set pisau dapur yang tajam dan nyaman digunakan. Aku menemukan set pisau dapur merk Zwilling J.A. Henckels dengan harga Rp1.500.000 di toko peralatan dapur ternama. Saat ini ada promo best deal dengan diskon 15% untuk pembelian online.,set pisau,18,26,1.500.000,140,148,diskon 15%,219,228,toko peralatan dapur,153,172
Aku mencari set perkakas dapur stainless steel yang awet dan mudah dibersihkan. Aku menemukan set perkakas dapur merk KitchenAid dengan harga Rp800.000 di toko peralatan dapur online. Ada promo best deal dengan tambahan bonus spatula dan sendok sayur.,set perkakas,12,23,800.000,144,150,,,,toko peralatan dapur,155,174
Aku mencari vacuum cleaner yang efektif dan hemat energi. Aku menemukan vacuum cleaner merk Dyson dengan harga Rp5.000.000 di toko elektronik premium. Ada promo best deal dengan gratis tambahan aksesoris dan garansi tambahan.,vacuum,12,17,5.000.000,113,121,,,,toko elektronik,126,140
Aku ingin membeli set alat baking yang lengkap dan berkualitas. Aku menemukan set alat baking merk Wilton dengan harga Rp700.000 di toko peralatan dapur online. Saat ini ada promo best deal dengan diskon 10% untuk pembelian pertama kali.,set alat baking,18,32,700.000,121,127,diskon 10%,197,206,toko peralatan dapur,132,151
Aku mencari blender portable yang praktis untuk membuat jus segar. Aku menemukan blender portable merk Blendjet dengan harga Rp300.000 di toko elektronik online. Ada promo best deal dengan diskon tambahan Rp50.000 untuk pembelian dua unit.,blender,12,18,300.000,127,133,,,,toko elektronik,138,152
Aku ingin memiliki toaster yang cepat dan memiliki fitur defrost. Aku menemukan toaster merk Russell Hobbs dengan harga Rp400.000 di toko peralatan dapur terdekat. Ada promo best deal dengan cashback 20% untuk setiap pembelian di atas Rp300.000.,toaster,19,25,400.000,122,128,cashback 20%,191,202,toko peralatan dapur,133,152
Aku ingin memiliki set alat kebersihan rumah yang lengkap dan berkualitas. Aku menemukan set alat kebersihan rumah merk Vileda dengan harga Rp350.000 di toko peralatan rumah terkenal. Ada promo best deal dengan tambahan bonus lap mikrofiber.,set alat kebersihan,19,37,350.000,142,148,,,,toko peralatan rumah,153,172
"Aku tertarik untuk membeli buku pengembangan diri ""Mindset: The New Psychology of Success"" karya Carol S. Dweck. Harganya berkisar antara Rp150.000 - Rp200.000 di toko buku Gramedia. Saat ini ada promo best deal dengan diskon 20% untuk anggota Gramedia Rewards.",buku,27,30,150.000,140,146,diskon 20%,219,228,gramedia,173,180
"Aku ingin memiliki buku ""Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones"" karya James Clear. Harganya sekitar Rp250.000 - Rp300.000 di toko buku Kinokuniya. Ada promo best deal dengan potongan harga tambahan sebesar Rp50.000 jika membeli online melalui situs resmi Kinokuniya.",buku,19,22,300.000,150,156,,,,kinokuniya,171,180
"Aku mencari buku ""The Power of Now: A Guide to Spiritual Enlightenment"" karya Eckhart Tolle. Harganya sekitar Rp200.000 - Rp250.000 di toko buku Periplus. Saat ini ada promo best deal dengan diskon 15% untuk semua buku kategori pengembangan diri.",buku,12,15,200.000,112,118,diskon 15%,191,200,periplus,145,152
"Aku tertarik untuk membeli buku ""The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life"" karya Mark Manson. Harganya berkisar antara Rp90.000 di toko buku Books & Beyond. Ada promo best deal dengan cashback 10% jika menggunakan aplikasi Books & Beyond.",buku,27,30,90.000,167,172,cashback 10%,230,241,books & beyond,187,200
"Aku ingin memiliki buku ""The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change"" karya Stephen R. Covey.Saat ini ada promo best deal dengan diskon 20% untuk pembelian di atas Rp200.000. ",buku,19,22,200.000,199,205,diskon 20%,162,171,,,
"Aku ingin memiliki buku ""Rich Dad Poor Dad"" karya Robert T. Kiyosaki. Harganya biasanya sekitar Rp150.000, tetapi saat ini ada promo best deal di Bukalapak dengan harga diskon hanya Rp100.000.",buku,19,22,100.000,184,190,diskon hanya RP100.000,169,190,,,
"Aku tertarik untuk memiliki buku ""Start with Why"" karya Simon Sinek. Harganya biasanya sekitar Rp280.000, tetapi saat ini ada promo best deal di Gunung Agung dengan diskon 30%, sehingga bisa dibeli dengan harga Rp196.000.",buku,28,31,196.000,213,219,diskon 30%,165,174,gunung agung,145,156
"Aku mencari buku ""Dare to Lead"" karya Brené Brown. Harganya sekitar Rp200.000, tetapi saat ini ada promo best deal di Bukukita dengan potongan harga 50%, sehingga bisa didapatkan dengan harga Rp100.000.
",buku,12,15,100.000,194,200,potongan harga 50%,134,151,bukukita,118,125
"Aku ingin membeli buku ""The Alchemist"" karya Paulo Coelho. Harganya biasanya sekitar Rp120.000, tetapi saat ini ada promo best deal di Aksara dengan diskon 20%, sehingga bisa dibeli dengan harga Rp96.000.",buku,18,21,120.000,87,93,diskon 20%,149,158,aksara,135,140
"Aku tertarik untuk memiliki buku ""Think and Grow Rich"" karya Napoleon Hill. Harganya biasanya sekitar Rp170.000, tetapi saat ini ada promo best deal di Gramedia Online dengan penawaran beli 2 gratis 1, sehingga bisa mendapatkan",buku,28,31,170.000,104,110,beli 2 gratis 1,185,199,gramedia ,152,160
"Aku ingin membeli produk skincare bayi dari ""Baby Delight"". Merek ini terpercaya dan saat ini ada promo best deal di Sociolla dengan harga spesial untuk paket lengkap. harganya murah hanya 170K




",skincare bayi,25,37,170k,189,192,,,,sociolla,117,124
"Aku tertarik dengan rangkaian produk skincare bayi dari ""Babyganics"". Merek ini menggunakan bahan-bahan alami dan saat ini ada promo best deal di JD.ID dengan diskon besar-besaran.harganya murah hanya 90k",skincare bayi,37,49,90k,201,203,,,,JD.ID,146,150
"Aku mencari skincare bayi dari merek lokal ""Purebaby"". Merek ini menawarkan harga yang terjangkau dan saat ini ada promo best deal di Blibli dengan potongan harga menarik.harganya murah hanya 240k",skincare bayi,12,24,240k,192,195,,,,Blibli,134,139
"Aku ingin mencoba rangkaian produk skincare bayi dari ""Cocobee"". Merek ini terkenal dengan keamanannya dan saat ini ada promo best deal di Lazada dengan harga spesial.250.000",skincare bayi,35,47,250.000,167,173,,,,lazada,139,144
"Aku tertarik dengan produk skincare bayi dari ""Baby Blossom"". Merek ini menggunakan bahan-bahan alami dan saat ini ada promo best deal di Bukalapak dengan diskon eksklusif.harganya murah hanya 180.000",skincare bayi,27,39,180.000,193,199,,,,bukalapak,138,146
"Aku mencari skincare bayi dari merek lokal ""Kiddos Care"". Merek ini mengutamakan kelembutan dan saat ini ada promo best deal di Tokopedia dengan harga diskon besar. harganya murah hanya 65.000",skincare bayi,12,24,65.000,186,191,,,,tokopedia,128,136
"Aku mencari produk skincare bayi dari merek lokal ""MoltoCare"". Merek ini menawarkan harga terjangkau dan saat ini ada promo best deal di Sociolla dengan diskon tambahan.harganya murah hanya 160k",skincare bayi,19,31,160k,190,193,,,,sociolla,137,144
"Aku ingin mencoba produk skincare bayi dari ""Cussons Baby"". Merek ini terpercaya dan saat ini ada promo best deal di JD.ID dengan diskon eksklusif.harganya murah hanya 120k",skincare bayi,25,37,120k,168,171,,,,,,
"Aku ingin membeli produk skincare bayi dari ""Little Bloom"". Merek ini memiliki formula lembut dan saat ini ada promo best deal di Bukalapak dengan penawaran buy 1 get 1.. harganya murah hanya 300.000",skincare bayi,25,37,300.000,192,198,buy 1 get 1,157,167,bukalapak,130,138
"Aku ingin mencoba rangkaian skincare bayi dari merek lokal ""NaturaBaby"". Harganya terjangkau, dan saat ini ada promo best deal di Shopee dengan diskon 20%.harganya murah hanya 125K",skincare bayi,28,40,125k,176,179,diskon 20%,144,153,shopee,130,135
"Aku ingin membeli serum wajah dari ""Sensatia Botanicals"" dengan harga net Rp200.000. Saat ini ada promo best deal di Shopee dengan diskon 30%.",serum,18,22,200.000,76,82,diskon 30%,131,140,shopee,117,122
"Aku tertarik dengan pelembap wajah dari ""Rollover Reaction"" yang dijual dengan harga net Rp150.000. Merek ini sedang mengadakan promo best deal di Tokopedia dengan harga spesial.",pelembap,20,27,150.000,91,97,,,,tokopedia,147,155
"Aku ingin mencoba masker wajah dari ""MARINA"" dengan harga net Rp50.000. Saat ini ada promo best deal di Sociolla dengan diskon 40%.",masker ,18,24,50,64,65,diskon 40%,120,129,sociolla,104,111
"Aku mencari toner wajah dari ""Mustika Ratu"" dengan harga net Rp80.000. Merek ini sedang mengadakan promo best deal di Lazada dengan potongan harga besar.
",toner,12,16,80.000,63,68,,,,lazada,118,123
"Aku tertarik dengan rangkaian produk perawatan wajah dari ""JAFRA"" dengan harga net Rp500.000. Saat ini ada promo best deal di JD.ID dengan harga spesial.",perawatan,37,45,500.000,85,91,,,,JD.ID,126,130
"Aku ingin membeli facial wash dari ""Sariayu"" dengan harga net Rp30.000. Merek ini sedang mengadakan promo best deal di Blibli dengan diskon 30%.",facial wash,18,28,30.000,64,69,diskon 30%,133,142,blibli,119,124
"Aku mencari peeling gel wajah dari ""Emina"" dengan harga net Rp70.000. Merek ini sedang mengadakan promo best deal di Zalora dengan penawaran spesial.",peeling gel,12,22,70.000,62,67,,,,zalora,117,122
"Aku tertarik dengan rangkaian skincare wanita dari ""Purbasari"" dengan harga net Rp200.000. Saat ini ada promo best deal di Sociolla dengan potongan harga menarik.",skincare,30,37,200.000,82,88,,,,sociolla,123,130
"Aku ingin mencoba night cream dari ""Ristra"" dengan harga net Rp120.000. Merek ini sedang mengadakan promo best deal di Tokopedia dengan harga diskon besar.",night cream,18,28,120.000,63,69,,,,tokopedia,119,127
"Aku mencari sheet mask dari ""Y.O.U"" dengan harga net Rp20.000. Saat ini ada promo best deal di Shopee Mall dengan penawaran spesial.",sheet mask,12,21,20.000,55,60,,,,shopee ,95,101
"Aku tertarik dengan serum vitamin C dari ""ZAP"" dengan harga net Rp180.000. Merek ini sedang mengadakan promo best deal di Blibli dengan diskon eksklusif.",serum,20,24,180.000,66,72,,,,blibli,122,127
"Aku ingin membeli facial oil dari ""Organic Supply Co."" dengan harga net Rp250.000. Saat ini ada promo best deal di Sociolla dengan harga spesial.",facial oil,18,27,250.000,74,80,,,,sociolla,115,122
"Aku mencari day cream dari ""Hanskin"" dengan harga net Rp100.000. Merek ini sedang mengadakan promo best deal di JD.ID dengan potongan harga menarik.",day cream,12,20,100.000,56,62,,,,JD.ID,112,116
"Aku tertarik dengan rangkaian serum dari ""Rose All Day"" dengan harga net Rp350.000. Saat ini ada promo best deal di Lazada dengan diskon besar-besaran.",serum,30,34,350.000,75,81,,,,lazada,116,121
"Aku ingin membeli exfoliating scrub dari ""Avoskin"" dengan harga net Rp80.000. Merek ini terpercaya dan saat ini ada promo best deal di Sociolla dengan harga spesial.",scrub,30,34,80.000,70,75,,,,sociolla,135,142
"Aku ingin membeli panci merek ""Kirin"" dengan harga net Rp150.000. Saat ini ada promo best deal di Sociolla dengan diskon 30%.",panci,18,22,150.000,57,63,diskon 30%,114,123,sociolla,98,105
"Aku mencari wajan anti lengket merek ""Maxim"" dengan harga net Rp200.000. Merek ini sedang mengadakan promo best deal di Lazada dengan potongan harga besar.",wajan,12,16,200.000,64,70,,,,lazada,120,125
"Aku ingin membeli dispenser air merek ""Quantum"" dengan harga net Rp250.000. Merek ini sedang mengadakan promo best deal di Blibli dengan diskon 40%.",dispenser,18,26,250.000,67,73,diskon 40%,137,146,blibli,123,128
"Aku tertarik dengan kompor gas merek ""Quantum"" dengan harga net Rp500.000. Saat ini ada promo best deal di Sociolla dengan potongan harga menarik.",kompor gas,20,29,500.000,66,72,,,,sociolla,107,114
"Aku ingin membeli ban mobil merek ""Achilles"" dengan harga net Rp500.000. Saat ini ada promo best deal di Tokopedia dengan diskon 15%.",ban mobil,18,26,500.000,64,70,diskon 15%,122,131,tokopedia,105,113
"Aku tertarik dengan oli mobil merek ""Federal Oil"" yang dijual dengan harga net Rp100.000. Merek ini sedang mengadakan promo best deal di Lazada dengan harga spesial.",oli mobil,20,28,100.000,81,87,,,,lazada,137,142
"Aku mencari wiper mobil merek ""Bosch"" dengan harga net Rp150.000. Merek ini sedang mengadakan promo best deal di Blibli dengan potongan harga besar.",wiper mobil,12,22,150.000,57,63,,,,blibli,113,118
"Aku tertarik dengan charger baterai merek ""Yuasa"" yang dijual dengan harga net Rp300.000. Saat ini ada promo best deal di JD.ID dengan harga spesial.",charger ,20,27,300.000,81,87,,,,JD.ID,122,126
"Aku ingin membeli kaca film mobil merek ""Solar Gard"" dengan harga net Rp500.000. Merek ini sedang mengadakan promo best deal di Sociolla dengan diskon 30%.
",kaca film mobil,18,32,500.000,72,78,diskon 30%,144,153,sociolla,128,135
"Aku mencari jok mobil merek ""Sparco"" dengan harga net Rp1.000.000. Merek ini sedang mengadakan promo best deal di Zalora dengan penawaran spesial.",jok mobil,12,20,1.000.000,56,64,,,,zalora,114,119
"Aku mencari pelumas rantai motor merek ""Motul"" dengan harga net Rp150.000. Saat ini ada promo best deal di Shopee Mall dengan penawaran spesial.",rantai motor,20,31,150.000,66,72,,,,shopee,107,112
"Aku mencari kampas rem mobil merek ""Brembo"" dengan harga net Rp200.000. Merek ini sedang mengadakan promo best deal di Lazada dengan potongan harga menarik.",rem mobil,19,27,200.000,63,69,,,,lazada,119,124
"Aku ingin membeli buku ""Leadership Mastery"" dengan harga net Rp1.000.000. Saat ini ada promo best deal di Udemy dengan diskon 50%.",buku,18,21,1.000.000,63,71,diskon 50%,119,128,udemy,106,110
"Aku ingin membeli buku ""Digital Marketing Fundamentals"" dengan harga net Rp800.000. Saat ini ada promo best deal di LinkedIn Learning dengan diskon 40%.",buku,18,21,800.000,75,81,diskon 40%,141,150,linkedin learning,116,132
"Aku tertarik dengan buku ""Public Speaking Essentials"" yang dijual dengan harga net Rp500.000. Mereka sedang mengadakan promo best deal di bukura dengan harga spesial.",buku,20,23,500.000,85,91,,,,bukura,138,143
"Aku tertarik dengan buku ""Negotiation Skills Masterclass"" dengan harga net Rp700.000. Saat ini ada promo best deal di Udacity dengan harga spesial.",buku,20,23,700.000,77,83,,,,udacity,118,124
"Aku mencari buku ""Mindfulness Meditation for Stress Relief"" dengan harga net Rp200.000. Saat ini ada promo best deal di Udemy dengan penawaran spesial.",buku,12,15,200.000,79,85,,,,udemy,120,124
